audio_path,relative_path,text,authenticity,duration,speaker_id,gender,accent,scenario,is_verified,notes
audio\trump-to-margot_033.wav,trump-to-margot_033.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_034.wav,trump-to-margot_034.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_035.wav,trump-to-margot_035.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_036.wav,trump-to-margot_036.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_037.wav,trump-to-margot_037.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-margot_038.wav,trump-to-margot_038.wav,уйма,fake,7.99,unknown,,,,0,
audio\trump-to-margot_039.wav,trump-to-margot_039.wav,we have to,fake,7.99,unknown,,,,0,
audio\trump-to-margot_040.wav,trump-to-margot_040.wav,Country and Beautiful things and 6:45,fake,7.99,unknown,,,,0,
audio\trump-to-margot_041.wav,trump-to-margot_041.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_042.wav,trump-to-margot_042.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_043.wav,trump-to-margot_043.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_044.wav,trump-to-margot_044.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_045.wav,trump-to-margot_045.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-margot_046.wav,trump-to-margot_046.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_047.wav,trump-to-margot_047.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_048.wav,trump-to-margot_048.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_049.wav,trump-to-margot_049.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_050.wav,trump-to-margot_050.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_051.wav,trump-to-margot_051.wav,Animals of my life Resort greater fantasia,fake,7.99,unknown,,,,0,
audio\trump-to-margot_052.wav,trump-to-margot_052.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-margot_053.wav,trump-to-margot_053.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_054.wav,trump-to-margot_054.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_055.wav,trump-to-margot_055.wav,I Love You and I Thank you,fake,7.99,unknown,,,,0,
audio\trump-to-margot_056.wav,trump-to-margot_056.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_057.wav,trump-to-margot_057.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_058.wav,trump-to-margot_058.wav,Thank you Thank you very much,fake,7.99,unknown,,,,0,
audio\trump-to-margot_059.wav,trump-to-margot_059.wav,варикоз Иван,fake,7.99,unknown,,,,0,
audio\trump-to-margot_060.wav,trump-to-margot_060.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-margot_061.wav,trump-to-margot_061.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_062.wav,trump-to-margot_062.wav,it,fake,7.99,unknown,,,,0,
audio\trump-to-margot_063.wav,trump-to-margot_063.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_064.wav,trump-to-margot_064.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_065.wav,trump-to-margot_065.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_066.wav,trump-to-margot_066.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_067.wav,trump-to-margot_067.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-margot_068.wav,trump-to-margot_068.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_069.wav,trump-to-margot_069.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_070.wav,trump-to-margot_070.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_071.wav,trump-to-margot_071.wav,и вы знаете,fake,7.99,unknown,,,,0,
audio\trump-to-margot_072.wav,trump-to-margot_072.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_073.wav,trump-to-margot_073.wav,because,fake,7.99,unknown,,,,0,
audio\trump-to-margot_074.wav,trump-to-margot_074.wav,[ERROR] Речь не распознана,fake,7.98,unknown,,,,0,
audio\trump-to-musk_000.wav,trump-to-musk_000.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-musk_001.wav,trump-to-musk_001.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_002.wav,trump-to-musk_002.wav,I like in Right Language her Family Only Very Very Hard for,fake,7.99,unknown,,,,0,
audio\trump-to-musk_003.wav,trump-to-musk_003.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_004.wav,trump-to-musk_004.wav,very Long Drive Over Alone Image,fake,7.99,unknown,,,,0,
audio\trump-to-musk_005.wav,trump-to-musk_005.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_006.wav,trump-to-musk_006.wav,Play Market а Bind The wants optivision,fake,7.99,unknown,,,,0,
audio\trump-to-musk_007.wav,trump-to-musk_007.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-musk_008.wav,trump-to-musk_008.wav,is One United People,fake,7.99,unknown,,,,0,
audio\trump-to-musk_009.wav,trump-to-musk_009.wav,highlight 360,fake,7.99,unknown,,,,0,
audio\trump-to-musk_010.wav,trump-to-musk_010.wav,and This Is So important to me,fake,7.99,unknown,,,,0,
audio\trump-to-musk_011.wav,trump-to-musk_011.wav,продолжим общался над to support me And you People,fake,7.99,unknown,,,,0,
audio\trump-to-musk_012.wav,trump-to-musk_012.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_013.wav,trump-to-musk_013.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_014.wav,trump-to-musk_014.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_015.wav,trump-to-musk_015.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-musk_016.wav,trump-to-musk_016.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_017.wav,trump-to-musk_017.wav,religions background and believes What and expect the People,fake,7.99,unknown,,,,0,
audio\trump-to-musk_018.wav,trump-to-musk_018.wav,The People Get well,fake,7.99,unknown,,,,0,
audio\trump-to-musk_019.wav,trump-to-musk_019.wav,The American Dre,fake,7.99,unknown,,,,0,
audio\trump-to-musk_020.wav,trump-to-musk_020.wav,I'm Speak My t-ara Life and Business Looking in Project,fake,7.99,unknown,,,,0,
audio\trump-to-musk_021.wav,trump-to-musk_021.wav,People All of the world Where is Now What I wanna do your Country,fake,7.99,unknown,,,,0,
audio\trump-to-musk_022.wav,trump-to-musk_022.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-musk_023.wav,trump-to-musk_023.wav,Beautiful find Every Single America,fake,7.99,unknown,,,,0,
audio\trump-to-musk_024.wav,trump-to-musk_024.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_025.wav,trump-to-musk_025.wav,We Are Going The facts are,fake,7.99,unknown,,,,0,
audio\trump-to-musk_026.wav,trump-to-musk_026.wav,Angry Birds highways Bridgestone,fake,7.99,unknown,,,,0,
audio\trump-to-musk_027.wav,trump-to-musk_027.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_028.wav,trump-to-musk_028.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_029.wav,trump-to-musk_029.wav,finally Take your Great,fake,7.99,unknown,,,,0,
audio\trump-to-musk_030.wav,trump-to-musk_030.wav,Open Show lowell Джонни,fake,8.08,unknown,,,,0,
audio\trump-to-musk_031.wav,trump-to-musk_031.wav,People,fake,7.99,unknown,,,,0,
audio\trump-to-musk_032.wav,trump-to-musk_032.wav,we will am Back about Project of National grows in window,fake,7.99,unknown,,,,0,
audio\trump-to-musk_033.wav,trump-to-musk_033.wav,INVIVO Color Панда Best and brightest а lotos that mean The Silent for my Happy,fake,7.99,unknown,,,,0,
audio\trump-to-musk_034.wav,trump-to-musk_034.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_035.wav,trump-to-musk_035.wav,at The Same Time we will Love With The Nations,fake,7.99,unknown,,,,0,
audio\trump-to-musk_036.wav,trump-to-musk_036.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_037.wav,trump-to-musk_037.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-musk_038.wav,trump-to-musk_038.wav,American No longer use for anything less When the best,fake,7.99,unknown,,,,0,
audio\trump-to-musk_039.wav,trump-to-musk_039.wav,реклайн Country The story and Dreams Going we have to,fake,7.99,unknown,,,,0,
audio\trump-to-musk_040.wav,trump-to-musk_040.wav,We going to Dream of Tanks for Country and Beautiful Friends and sejas What the,fake,7.99,unknown,,,,0,
audio\trump-to-musk_041.wav,trump-to-musk_041.wav,I wanna Tell the world coming,fake,7.99,unknown,,,,0,
audio\trump-to-musk_042.wav,trump-to-musk_042.wav,Fairy with everyone with Every of people Another Nations,fake,7.99,unknown,,,,0,
audio\trump-to-musk_043.wav,trump-to-musk_043.wav,translate A Now I like,fake,7.99,unknown,,,,0,
audio\trump-to-musk_044.wav,trump-to-musk_044.wav,Where,fake,7.99,unknown,,,,0,
audio\trump-to-musk_045.wav,trump-to-musk_045.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-musk_046.wav,trump-to-musk_046.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_047.wav,trump-to-musk_047.wav,Эвер Wonderful and Every We got that really Great,fake,7.99,unknown,,,,0,
audio\trump-to-musk_048.wav,trump-to-musk_048.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_049.wav,trump-to-musk_049.wav,Where Is Up,fake,7.99,unknown,,,,0,
audio\trump-to-musk_050.wav,trump-to-musk_050.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_051.wav,trump-to-musk_051.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_052.wav,trump-to-musk_052.wav,Wait Brother is this is Great on the life of a parents To melania and Down,fake,8.08,unknown,,,,0,
audio\trump-to-musk_053.wav,trump-to-musk_053.wav,рыбалка,fake,7.99,unknown,,,,0,
audio\trump-to-musk_054.wav,trump-to-musk_054.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_055.wav,trump-to-musk_055.wav,I Love You and I fuck you I,fake,7.99,unknown,,,,0,
audio\trump-to-musk_056.wav,trump-to-musk_056.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_057.wav,trump-to-musk_057.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_058.wav,trump-to-musk_058.wav,Thank you Thank you very much,fake,7.99,unknown,,,,0,
audio\trump-to-musk_059.wav,trump-to-musk_059.wav,that,fake,7.99,unknown,,,,0,
audio\trump-to-musk_060.wav,trump-to-musk_060.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-musk_061.wav,trump-to-musk_061.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_062.wav,trump-to-musk_062.wav,we have got we have got to me and People Apple,fake,7.99,unknown,,,,0,
audio\trump-to-musk_063.wav,trump-to-musk_063.wav,It's been Very Very Special wanna give A very Special thanks to our for my very 2,fake,7.99,unknown,,,,0,
audio\trump-to-musk_064.wav,trump-to-musk_064.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_065.wav,trump-to-musk_065.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_066.wav,trump-to-musk_066.wav,Mobile,fake,7.99,unknown,,,,0,
audio\trump-to-musk_067.wav,trump-to-musk_067.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-musk_068.wav,trump-to-musk_068.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_069.wav,trump-to-musk_069.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_070.wav,trump-to-musk_070.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_071.wav,trump-to-musk_071.wav,и вы знаете,fake,7.99,unknown,,,,0,
audio\trump-to-musk_072.wav,trump-to-musk_072.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_073.wav,trump-to-musk_073.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-musk_074.wav,trump-to-musk_074.wav,[ERROR] Речь не распознана,fake,7.98,unknown,,,,0,
audio\trump-to-ryan_000.wav,trump-to-ryan_000.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-ryan_001.wav,trump-to-ryan_001.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_002.wav,trump-to-ryan_002.wav,A night in Great The ladies her Family On Every Very,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_003.wav,trump-to-ryan_003.wav,She for your Sword,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_004.wav,trump-to-ryan_004.wav,Major,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_005.wav,trump-to-ryan_005.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_006.wav,trump-to-ryan_006.wav,Play Market Bind The wants optivision,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_007.wav,trump-to-ryan_007.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-ryan_008.wav,trump-to-ryan_008.wav,United People Time,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_009.wav,trump-to-ryan_009.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_010.wav,trump-to-ryan_010.wav,important to me,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_011.wav,trump-to-ryan_011.wav,People,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_012.wav,trump-to-ryan_012.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_013.wav,trump-to-ryan_013.wav,Hour,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_014.wav,trump-to-ryan_014.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_015.wav,trump-to-ryan_015.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-ryan_016.wav,trump-to-ryan_016.wav,nft песня,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_017.wav,trump-to-ryan_017.wav,The People,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_018.wav,trump-to-ryan_018.wav,The People and wells,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_019.wav,trump-to-ryan_019.wav,we will begin Origins Every Building,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_020.wav,trump-to-ryan_020.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_021.wav,trump-to-ryan_021.wav,People All of the world there is Now What I wanna Do you for Every Country,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_022.wav,trump-to-ryan_022.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-ryan_023.wav,trump-to-ryan_023.wav,Beautiful Science Everything All America,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_024.wav,trump-to-ryan_024.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_025.wav,trump-to-ryan_025.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_026.wav,trump-to-ryan_026.wav,Angry Builder highways Bridgestone,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_027.wav,trump-to-ryan_027.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_028.wav,trump-to-ryan_028.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_029.wav,trump-to-ryan_029.wav,finally Take Care for Great,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_030.wav,trump-to-ryan_030.wav,journey,fake,8.08,unknown,,,,0,
audio\trump-to-ryan_031.wav,trump-to-ryan_031.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_032.wav,trump-to-ryan_032.wav,People,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_033.wav,trump-to-ryan_033.wav,INVIVO Color Панда Best and brightest alerts That's The standoff 2,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_034.wav,trump-to-ryan_034.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_035.wav,trump-to-ryan_035.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_036.wav,trump-to-ryan_036.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_037.wav,trump-to-ryan_037.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-ryan_038.wav,trump-to-ryan_038.wav,American No longer Shadow For anything less than The Best Pics,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_039.wav,trump-to-ryan_039.wav,we have to,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_040.wav,trump-to-ryan_040.wav,Country and Beautiful things and 6,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_041.wav,trump-to-ryan_041.wav,I wanna Tell the world to meaning the one,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_042.wav,trump-to-ryan_042.wav,with everyone with everyone the Nations,fake,7.99,unknown,,,,0,
audio\trump-to-ryan_043.wav,trump-to-ryan_043.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
